,lon,lat,value,radius
78228,121.58783400000002,25.081424,2,5
78264,121.544278,25.077436,2,5
78273,121.501501,25.130651999999998,2,5
78295,121.540019,24.999903,2,5
78297,121.596979,25.082145999999998,2,5
78312,121.54634399999999,25.041152,2,5
78314,121.540472,25.052063,3,8
78319,121.568727,25.042751000000003,2,5
78331,121.50821100000002,25.050614000000003,2,5
78336,121.50926499999998,25.030611999999998,2,5
78344,121.532756,25.040159,2,5
78362,121.544009,25.047587,2,5
78373,121.504204,25.029947,2,5
78375,121.517214,25.090201,3,8
78385,121.505278,25.023056,2,5
78391,121.491849,25.028886,2,5
78396,121.516667,25.09101,2,5
78403,121.52757199999999,25.03548,2,5
78408,121.464308,25.12378,3,8
78415,121.516687,25.111282,2,5
78561,121.611727,25.077269,2,5
78569,121.57377,25.065215,1,2
78579,121.52559299999999,25.102498999999998,2,5
78595,121.51114199999999,25.106063,3,8
78628,121.561448,25.029028,2,5
78631,121.58248999999999,25.054793,3,8
78636,121.526278,25.100776,2,5
78643,121.48678400000001,25.138305,1,2
78650,121.560001,24.991718,2,5
78662,121.551819,25.037966,2,5
78663,121.582649,25.04045,2,5
78676,121.582218,25.042968,2,5
78703,121.49400700000001,25.026915,3,8
78705,121.57855900000001,25.066597,2,5
78724,121.511619,25.119112,2,5
78740,121.56787299999999,25.026785,2,5
78767,121.51891699999999,25.043357,2,5
78782,121.611699,25.059082,3,8
78785,121.578548,25.066572,2,5
78834,121.472424,25.130596,2,5
78839,121.52838600000001,25.02254,2,5
78845,121.587422,25.002892000000003,2,5
78846,121.511908,25.087718,3,8
78859,121.526875,25.031551999999998,3,8
78864,121.534774,25.025752,2,5
78879,121.56456499999999,25.087766000000002,3,8
78884,121.56853100000001,25.04049,2,5
78887,121.62268200000001,25.038416,2,5
78894,121.522791,25.060967,3,8
78896,121.54340800000001,25.041778,2,5
78899,121.563538,25.040171,2,5
78923,121.52923799999999,25.117596,2,5
78939,121.511494,25.058304999999997,1,2
78960,121.595033,25.05834,1,2
78989,121.55108600000001,25.028122,2,5
79015,121.54058,25.044711,2,5
79019,121.515523,25.118025,2,5
79030,121.52528899999999,25.095039,3,8
79059,121.55275400000001,25.051576,2,5
79065,121.574389,25.060714,2,5
79077,121.52934499999999,25.054832,3,8
79096,121.52041200000001,25.062785,2,5
79100,121.497234,25.021464,2,5
79122,121.55701,25.17758,2,5
79171,121.505981,25.041659,2,5
79178,121.506882,25.120873,2,5
79180,121.521901,25.043886999999998,2,5
79193,121.516952,25.027985,2,5
79207,121.541677,24.993271,2,5
79213,121.541296,24.996356,2,5
79217,121.56036100000001,25.016285999999997,2,5
79219,121.500376,25.021620000000002,2,5
79236,121.568339,25.026689,2,5
79242,121.58038400000001,25.058851,2,5
79247,121.534947,25.025844,2,5
79248,121.58119599999999,25.042943,2,5
79259,121.55779299999999,25.042267000000002,1,2
79263,121.55328999999999,24.986212,2,5
79273,121.498122,25.021506,3,8
79310,121.613991,25.068807999999997,2,5
79312,121.536929,25.04484,2,5
79317,121.529097,25.048151999999998,2,5
79345,121.52100300000001,25.026825,2,5
79367,121.499105,25.122370999999998,2,5
79380,121.574475,25.083759,2,5
79394,121.55891899999999,24.980528,4,10
79406,121.495884,25.016922,3,8
79440,121.60976000000001,25.056561,2,5
79456,121.579226,25.060266,2,5
79459,121.612204,25.060956,2,5
79464,121.50421499999999,25.026929,3,8
79481,121.553079,25.024151,3,8
79495,121.50247,25.1209,2,5
79517,121.548406,24.989843,2,5
79543,121.50740900000001,25.026508,2,5
79580,121.549241,25.016697,3,8
79581,121.57457099999999,25.032423,1,2
79583,121.527449,25.064213,2,5
79604,121.584106,25.068466,2,5
79612,121.60638999999999,25.073264,2,5
79623,121.529614,25.064845000000002,2,5
79667,121.519241,25.071136,3,8
79677,121.51811599999999,25.058055,2,5
79695,121.53686699999999,25.044677,2,5
79717,121.52377299999999,25.118674,2,5
79732,121.573752,24.991528,2,5
79742,121.55256499999999,25.024464000000002,1,2
79745,121.52543500000002,25.086416,2,5
79751,121.500105,25.142111,2,5
79757,121.49904599999999,25.13005,2,5
79770,121.5109,25.053971,4,10
79780,121.49559599999999,25.105089000000003,2,5
79787,121.46953799999999,25.122828,5,15
79807,121.51766299999998,25.05794,2,5
79824,121.518887,25.058823999999998,2,5
79827,121.551492,25.000912,1,2
79854,121.534352,25.014545000000002,2,5
79877,121.568339,25.039727,2,5
79884,121.576008,25.049176,2,5
79888,121.55380500000001,24.98551,2,5
79909,121.505032,25.119493,2,5
79910,121.522998,25.118951000000003,2,5
79920,121.52728799999998,25.101338000000002,2,5
79931,121.55765600000001,25.041338,2,5
79952,121.52143400000001,25.117351,2,5
79962,121.59288000000001,24.975770999999998,1,2
79973,121.552231,25.000508,2,5
79982,121.549136,25.042578,2,5
79987,121.566119,25.041067,3,8
80019,121.49179199999999,25.033154999999997,2,5
80059,121.53795600000001,25.053542999999998,2,5
80066,121.507549,25.036673,2,5
80101,121.54083200000001,24.990358999999998,2,5
80118,121.567705,25.035798,3,8
80136,121.54006799999999,24.991598,2,5
80140,121.50481200000002,25.040423999999998,2,5
80145,121.526669,25.087435,2,5
80148,121.520334,25.029795,3,8
80152,121.559401,25.031706,2,5
80174,121.52556100000001,25.060305,4,10
80176,121.576843,25.000125,2,5
80213,121.527172,25.057026999999998,11,25
80219,121.501429,25.133334,2,5
80220,121.590005,25.077503,2,5
80229,121.522116,25.062146,2,5
80268,121.609684,25.073653,2,5
80275,121.516423,25.026286,2,5
80276,121.577526,25.074781,2,5
80305,121.48671100000001,25.061453,2,5
80314,121.557042,25.028654,2,5
80333,121.585182,25.047979,2,5
80343,121.537651,25.025072,3,8
80386,121.548802,25.110679,4,10
80407,121.541478,25.003301,2,5
80440,121.492928,25.1216,6,18
80441,121.511765,25.120604,2,5
80452,121.56963600000002,25.078488,2,5
80453,121.579218,25.075077,2,5
80456,121.500753,25.019617999999998,2,5
80478,121.49773700000001,25.130241,1,2
80484,121.51711399999999,25.025534,2,5
80490,121.558609,25.00739,2,5
80509,121.51120800000001,25.03895,3,8
80514,121.531806,25.042371,2,5
80515,121.55159599999999,24.994128,3,8
80518,121.49976299999999,25.038472,2,5
80607,121.615328,25.045134,2,5
80617,121.53623799999998,25.011027,2,5
80621,121.55473300000001,25.022433,2,5
80627,121.522145,25.040824,2,5
80632,121.465984,25.129376,3,8
80641,121.51827800000001,25.065867,2,5
80647,121.507167,25.030601,2,5
80672,121.61594099999999,25.044452,2,5
80726,121.61787700000001,25.054918,3,8
80734,121.568952,24.98238,2,5
80739,121.51036,25.082072,2,5
80773,121.54011299999999,25.041919,2,5
80775,121.528481,25.095943,1,2
80779,121.46931699999999,25.1208,2,5
80831,121.563795,25.085503,2,5
80842,121.565625,25.086395,2,5
80866,121.616378,25.054295,2,5
80937,121.545321,25.041393,2,5
80938,121.553177,25.030628,2,5
80952,121.557571,24.999332,2,5
81001,121.537403,25.066847,1,2
81022,121.514198,25.046012,2,5
81024,121.535954,25.033451,2,5
81047,121.54406000000002,25.048282,3,8
81062,121.51868999999999,25.071873,3,8
81065,121.550366,25.022299,2,5
81079,121.53486399999998,25.060301000000003,2,5
81120,121.492928,25.1216,2,5
81159,121.528824,25.061956,2,5
81186,121.52671699999999,25.14391,2,5
81214,121.54384499999999,25.047919,2,5
81240,121.52023200000001,25.032963,4,10
81265,121.548892,25.077345,2,5
81271,121.520845,25.103231,2,5
81280,121.51123,25.064771,2,5
81313,121.538771,25.005596,3,8
81332,121.54093799999998,24.997155,2,5
81348,121.53281100000001,25.046281,3,8
81363,121.557626,25.039196,2,5
81410,121.556529,25.046023,2,5
81428,121.51104199999999,25.053835999999997,2,5
81437,121.529633,25.110812,2,5
81441,121.517924,25.039403,3,8
81451,121.51485500000001,25.034294,2,5
81458,121.52196699999999,25.079261,2,5
81469,121.57278000000001,24.996631,3,8
81482,121.51763999999999,25.110143,2,5
81496,121.54709199999999,25.079842000000003,2,5
81501,121.61055400000001,25.068604999999998,2,5
81509,121.52574399999999,25.08323,2,5
81510,121.56823700000001,25.035885,2,5
81542,121.499443,25.130273000000003,3,8
81545,121.56536200000001,24.991021,3,8
81572,121.556537,25.02122,2,5
81573,121.518348,25.041791,2,5
81576,121.555994,25.027324,3,8
81603,121.51128700000001,25.078566,3,8
81604,121.519602,25.109657000000002,1,2
81614,121.54571999999999,25.054543,2,5
81618,121.57366999999999,24.991592,1,2
81632,121.52233999999999,25.047767999999998,2,5
81637,121.501874,25.121457,2,5
81643,121.506165,25.120832999999998,3,8
81676,121.55028600000001,25.038930999999998,2,5
81710,121.516446,25.090922,2,5
81733,121.537346,25.03848,2,5
81797,121.55328100000001,25.085107,2,5
81805,121.565329,25.07153,1,2
81808,121.522598,25.103959,3,8
81835,121.490445,25.024265,3,8
81858,121.56486100000001,25.041229,3,8
81877,121.56196899999999,25.035931,3,8
81882,121.517812,25.03937,2,5
81884,121.52265700000001,25.06839,2,5
81907,121.50568799999999,25.045931,2,5
81914,121.5486,25.041643,3,8
81967,121.57123899999999,24.992413,2,5
81994,121.51518200000001,25.034981,3,8
81998,121.50341100000001,25.026851,3,8
82018,121.50052,25.033023,2,5
82024,121.500599,25.029521,2,5
82029,121.508297,25.120178,2,5
82038,121.57788400000001,25.046644,2,5
82040,121.523848,25.047862,2,5
82049,121.51284,25.03875,3,8
82051,121.577891,25.041109,1,2
82055,121.518768,25.042422,2,5
82059,121.549172,25.083786,2,5
82061,121.60773300000001,25.053266,3,8
82072,121.522543,25.053933999999998,3,8
82082,121.577726,25.048074,3,8
82117,121.564531,25.041220000000003,2,5
82123,121.519548,25.103245,2,5
82129,121.587948,25.002346,2,5
82131,121.49233400000001,25.021578,2,5
82168,121.532179,25.014843,2,5
82178,121.57005500000001,25.053947,2,5
82194,121.471399,25.122761999999998,3,8
82216,121.553886,24.985497,2,5
82217,121.60948300000001,25.063366000000002,2,5
82259,121.53453300000001,25.02263,3,8
82267,121.518473,25.068537,2,5
82289,121.50213000000001,25.023553,2,5
82294,121.532716,25.017577,3,8
82302,121.520797,25.036882000000002,1,2
82311,121.523728,25.098467000000003,3,8
82335,121.561407,25.028938,5,15
82355,121.471399,25.122761999999998,2,5
82356,121.572052,25.040412,2,5
82361,121.570575,24.985634,5,15
82386,121.54446499999999,25.044788,4,10
82398,121.564655,25.027701999999998,2,5
82419,121.50329599999999,25.121205,2,5
82425,121.540775,25.033297,2,5
82431,121.55854099999999,25.018878,3,8
82450,121.616528,25.053384,3,8
82470,121.50355,25.025657,2,5
82488,121.565519,25.032914,3,8
82489,121.539235,25.062266,2,5
82504,121.488243,25.13823,2,5
82516,121.550738,25.048197000000002,2,5
82526,121.513504,25.070373,3,8
82543,121.517742,25.068727,2,5
82562,121.51047,25.118772,2,5
82608,121.60830700000001,25.05359,2,5
82620,121.5192,25.057472,3,8
82628,121.55501000000001,25.027843,1,2
82639,121.529503,25.096117,2,5
82658,121.557758,25.041469,2,5
82681,121.547145,25.079938000000002,3,8
82685,121.528828,25.054889000000003,3,8
82708,121.566799,25.045362,2,5
82716,121.501823,25.119916,3,8
82785,121.515474,25.089385,2,5
82803,121.55245900000001,25.034252,2,5
82813,121.537079,25.010938,2,5
82814,121.56846599999999,25.035708,5,15
82825,121.514629,25.03095,2,5
82830,121.528784,25.111558,2,5
82839,121.57996499999999,25.051215,2,5
82852,121.506945,25.041416,2,5
82856,121.533902,25.06307,2,5
82863,121.512523,25.117131,1,2
82874,121.495088,25.028338,2,5
82875,121.547227,25.152480999999998,2,5
82878,121.53811499999999,25.007997,2,5
82879,121.53183,25.14751,2,5
82884,121.52758500000002,25.062739,2,5
82898,121.517721,25.028275,3,8
82958,121.57855900000001,25.066597,2,5
83038,121.535155,25.045711999999998,2,5
83064,121.54396299999999,25.001964,2,5
83095,121.57783400000001,25.062224,2,5
83103,121.56826299999999,25.03283,1,2
83112,121.53196100000001,25.028565,3,8
83119,121.553009,25.048354999999997,2,5
83124,121.580386,25.039571,2,5
83135,121.513585,25.065935,2,5
83157,121.556688,25.026846,2,5
83207,121.513302,25.049541,2,5
83210,121.56803000000001,25.065285999999997,2,5
83216,121.56541100000001,25.033064000000003,2,5
83244,121.495741,25.039143,2,5
83257,121.55045,25.018073,2,5
83272,121.60381299999999,25.074034,2,5
83276,121.50039199999999,25.029304999999997,2,5
83286,121.53388100000001,25.012922,2,5
83338,121.510125,25.058138,2,5
83339,121.496999,25.142336,3,8
83345,121.59291699999999,25.055704000000002,2,5
83352,121.564375,25.082595,3,8
83381,121.50128600000001,25.127798000000002,2,5
83428,121.508346,25.024166,2,5
83446,121.549291,25.08426,3,8
83465,121.52332,25.031420999999998,2,5
83477,121.540699,25.041792,2,5
83481,121.52748000000001,25.035044,3,8
83534,121.521922,25.119222,2,5
83566,121.58111299999999,25.044724,2,5
83569,121.550327,25.082751000000002,3,8
83570,121.57045900000001,25.002356,3,8
83571,121.56096699999999,25.041176999999998,3,8
83574,121.55641100000001,25.003799,3,8
83593,121.545574,24.986881,2,5
83606,121.525573,25.102435,3,8
83618,121.52556100000001,25.060305,2,5
83620,121.54529199999999,25.042675,1,2
83642,121.53703200000001,25.065031,2,5
83673,121.56933899999999,25.049014,2,5
83676,121.526853,25.058010999999997,2,5
83719,121.522453,25.043763000000002,2,5
83725,121.615172,25.068538,2,5
83766,121.499036,25.029120000000002,2,5
83779,121.56315500000001,25.059424,4,10
83789,121.52643300000001,25.029182000000002,3,8
83797,121.576504,25.067584,2,5
83822,121.509074,25.068703,2,5
83827,121.553978,25.021176,2,5
83851,121.58743899999999,25.081751,1,2
83856,121.513221,25.083773,2,5
83863,121.51838500000001,25.041959,2,5
83864,121.576348,25.072454,3,8
83865,121.573972,25.038415,2,5
83870,121.577881,25.057726000000002,2,5
83921,121.554025,24.980014999999998,2,5
83977,121.529878,25.119497,2,5
83980,121.507426,25.112385,2,5
84002,121.55383700000002,25.001037,4,10
84012,121.522154,25.043814,2,5
84055,121.48710700000001,25.140242999999998,2,5
84075,121.534826,25.054785,2,5
84078,121.53771100000002,25.033657,2,5
84099,121.53714199999999,25.05519,3,8
84102,121.56828,25.03444,2,5
84127,121.532756,25.040159,2,5
84129,121.58336000000001,25.046066,2,5
84141,121.579,25.080454,2,5
84153,121.50266699999999,25.121417,2,5
84186,121.55556100000001,25.026928,2,5
84211,121.51240800000001,25.101569,2,5
84213,121.54238600000001,24.997127,2,5
84241,121.55290600000001,25.024189,2,5
84273,121.52192600000001,25.043893,3,8
84286,121.55847800000001,25.049344,2,5
84334,121.543567,25.043446,3,8
84340,121.562028,25.084192,2,5
84380,121.576444,25.068981,2,5
84392,121.515942,25.066917,2,5
84393,121.532827,25.045334,2,5
84410,121.530602,25.042382,2,5
84437,121.493532,25.099436999999998,2,5
84460,121.512837,25.038692,2,5
84466,121.541077,24.9942,3,8
84470,121.514417,25.111017,2,5
84495,121.505425,25.115821,2,5
84510,121.514448,25.054134,2,5
84540,121.487691,25.035712,1,2
84557,121.56883300000001,25.045112,2,5
84558,121.568846,25.045642,2,5
84563,121.54893200000001,25.021255,2,5
84582,121.55378300000001,25.04425,2,5
84633,121.464308,25.12378,1,2
84641,121.511494,25.058304999999997,2,5
84754,121.50261,25.118608,2,5
84790,121.56111999999999,25.037704,2,5
84804,121.51982199999999,25.081919,2,5
84824,121.50581399999999,25.119296,2,5
84835,121.552527,25.024401,2,5
84844,121.525471,25.055374,3,8
84879,121.547574,25.079477,2,5
84897,121.54951000000001,25.044885,2,5
84916,121.58008400000001,25.071123,2,5
84955,121.553828,24.999956,1,2
84963,121.517601,25.110127,2,5
84964,121.57399099999999,25.038971,2,5
84970,121.56980300000001,25.03462,2,5
84973,121.508113,25.113123,2,5
84988,121.551418,25.037969,2,5
85003,121.53915900000001,25.046511,2,5
85004,121.570396,25.080613,2,5
85008,121.544123,25.050216,2,5
85017,121.565524,25.038455,4,10
85026,121.52606999999999,25.020548,3,8
85088,121.511252,25.063107000000002,2,5
85150,121.567705,25.062089999999998,2,5
85157,121.55835900000001,25.031107000000002,2,5
85186,121.53811,25.037693,3,8
85202,121.54873500000001,25.051660000000002,2,5
85204,121.545984,25.033246,2,5
85217,121.54636200000002,25.033205,2,5
85249,121.557324,25.051647,2,5
85253,121.545502,24.998821,2,5
85255,121.484596,25.134354000000002,2,5
85256,121.572052,25.043491,2,5
85258,121.522641,25.042462,3,8
85260,121.565896,25.045017,2,5
85273,121.49631399999998,25.144814,3,8
85279,121.51114199999999,25.106063,2,5
85287,121.502729,25.120834,2,5
85294,121.562425,25.014298,2,5
85307,121.548225,25.080482,2,5
85329,121.563801,25.040947,3,8
85341,121.50783100000001,25.118101,2,5
85368,121.488243,25.13823,2,5
85392,121.507047,25.046579,2,5
85393,121.543325,25.024804999999997,1,2
85412,121.591002,25.080723000000003,2,5
85445,121.595868,25.050775,2,5
85477,121.52380600000001,25.04635,2,5
85499,121.547576,25.080097,2,5
85511,121.534264,25.002719,2,5
85524,121.55463799999998,25.000857,2,5
85526,121.59480400000001,25.084436,1,2
85535,121.606407,25.053266,3,8
85556,121.54620200000001,25.02468,2,5
85571,121.616375,25.053222,2,5
85576,121.521239,25.02528,2,5
85665,121.500876,25.04466,2,5
85666,121.48903899999999,25.034052,2,5
85670,121.499605,25.13026,2,5
85688,121.51671200000001,25.029539,2,5
85695,121.553192,24.985733,2,5
85731,121.581065,25.074553,3,8
85744,121.55995,24.996763,1,2
85747,121.516998,25.057131,2,5
85770,121.537167,25.010915,3,8
85806,121.541207,24.997243,3,8
85822,121.570912,25.081595,2,5
85851,121.517873,25.038673,3,8
85883,121.52495900000001,25.093903,2,5
85899,121.56546200000001,25.035876000000002,2,5
85909,121.510378,25.07166,2,5
85916,121.547389,25.096318,2,5
85917,121.59331999999999,25.085043,4,10
85923,121.534929,25.062385,2,5
85932,121.509151,25.112399,2,5
85995,121.544327,25.062085999999997,3,8
86000,121.516094,25.051097,3,8
86058,121.515005,25.043407000000002,3,8
86095,121.58424299999999,25.063114000000002,2,5
86108,121.50821100000002,25.050614000000003,2,5
86163,121.515891,25.072044,2,5
86164,121.58098100000001,24.981607999999998,2,5
86179,121.506973,25.117325,2,5
86203,121.565403,25.033476999999998,2,5
86285,121.50996699999999,25.112218,2,5
86313,121.51385800000001,25.055672,2,5
86359,121.574648,24.998053,2,5
86375,121.54172,25.028548,3,8
86427,121.498673,25.021887,3,8
86432,121.56639399999999,25.033054,2,5
86436,121.5745,25.080413,3,8
86451,121.537646,25.038418,4,10
86482,121.612169,25.068856,3,8
86492,121.607201,25.054453,2,5
86551,121.51716699999999,25.107803,2,5
86568,121.510474,25.045164,2,5
86586,121.513604,25.063056,2,5
86591,121.54221899999999,25.062584,2,5
86623,121.525524,25.058055,2,5
86645,121.526751,25.088910000000002,2,5
86651,121.53703,25.046333999999998,2,5
86664,121.522749,25.100565,2,5
86712,121.494382,25.025706,2,5
86724,121.528899,25.057997,3,8
86737,121.52271100000002,25.055,2,5
86753,121.557919,25.048214,2,5
86767,121.494766,25.015403,2,5
86798,121.618954,25.073439999999998,2,5
86814,121.54833,25.000212,2,5
86849,121.52490300000001,25.103953,4,10
86853,121.521173,25.104681,2,5
86868,121.493058,25.031157,2,5
86936,121.56125700000001,25.015320000000003,3,8
86994,121.52776000000001,25.070729999999998,3,8
86996,121.541002,24.993151,2,5
86998,121.576374,25.068956,2,5
87005,121.520253,25.083039000000003,2,5
87050,121.549576,25.08276,3,8
87059,121.517279,25.039131,2,5
87114,121.49322,25.026777,3,8
87128,121.548703,25.001887,2,5
87156,121.554046,24.999876,2,5
87160,121.578328,25.071776999999997,3,8
87164,121.559246,25.049643,2,5
87165,121.542503,24.989570999999998,2,5
87226,121.488747,25.137268,1,2
87232,121.577823,25.074629,2,5
87241,121.501677,25.139892,2,5
87257,121.463227,25.117345999999998,1,2
87271,121.575419,25.043570000000003,2,5
87284,121.52458100000001,25.022915,2,5
87285,121.56959499999999,25.049462,4,10
87329,121.54639399999999,25.028234,12,25
87339,121.61055400000001,25.068604999999998,3,8
87341,121.50445400000001,25.043019,2,5
87347,121.55487099999999,25.060315,3,8
87351,121.49190300000001,25.024575,3,8
87368,121.544049,25.056117,1,2
87436,121.60847199999999,25.069411,2,5
87446,121.52556100000001,25.054832,2,5
87524,121.506747,25.119474,2,5
87542,121.53364199999999,25.030603,2,5
87546,121.569401,25.024809,2,5
87789,121.589025,25.001382999999997,2,5
87794,121.56263100000001,24.985484,3,8
87807,121.53161499999999,25.104585999999998,1,2
87819,121.51900800000001,25.109068,2,5
87850,121.622455,25.039305,2,5
87908,121.48171200000002,25.13684,1,2
87920,121.49129199999999,25.138513,2,5
87926,121.55473400000001,25.022415,2,5
87954,121.522121,25.047116,2,5
87956,121.52020300000001,25.09082,2,5
87990,121.58183999999999,24.969063000000002,2,5
88013,121.592747,25.084605,2,5
88020,121.53621000000001,25.037766,3,8
88022,121.541101,25.07469,2,5
88061,121.50095800000001,25.138922,2,5
88086,121.530755,25.042999,2,5
88090,121.51808799999999,25.039281,2,5
88118,121.57921100000002,25.041644,2,5
88173,121.515895,25.026823,2,5
88174,121.52164099999999,25.028275,3,8
88175,121.50919499999999,25.068558,2,5
88176,121.540805,25.062099,2,5
88205,121.54579,25.026116000000002,2,5
88211,121.54842099999999,25.021357000000002,3,8
88213,121.54444699999999,25.072433,2,5
88232,121.50186599999999,25.13139,3,8
88279,121.506845,25.050613000000002,2,5
88300,121.471398,25.122748,3,8
88307,121.576444,25.063437,2,5
88333,121.526242,25.100868,2,5
88390,121.616106,25.065639,2,5
88440,121.57782900000001,25.049532,2,5
88484,121.54241599999999,25.061788,2,5
88505,121.468903,25.128395,2,5
88513,121.540453,24.992147,2,5
88523,121.555853,25.011606,2,5
88542,121.579549,25.064911,2,5
88546,121.53008899999999,25.040604000000002,2,5
88548,121.546529,25.000293,2,5
88562,121.55475600000001,25.023466,2,5
88609,121.582054,25.042934,2,5
88655,121.569451,25.022867,2,5
88688,121.536018,25.058833,2,5
88697,121.55046499999999,25.022342000000002,2,5
88734,121.547119,25.041639,3,8
88794,121.546421,25.138967,2,5
88807,121.546438,25.154905,2,5
88817,121.52682800000001,25.11293,2,5
88831,121.572019,25.001801,2,5
88850,121.544627,25.033214,2,5
88943,121.59551,25.051502,1,2
88991,121.60580700000001,25.073359,2,5
89014,121.57020700000001,25.045605,3,8
89032,121.578907,25.056148,2,5
89034,121.50679699999999,25.045703,2,5
89046,121.52295900000001,25.057945999999998,2,5
89048,121.515957,25.0629,2,5
89049,121.50228899999999,25.133913,2,5
89053,121.50996699999999,25.048254,2,5
89054,121.562751,24.985125,2,5
89079,121.611382,25.053831,3,8
89080,121.56724399999999,25.050697,2,5
89083,121.56835500000001,25.032761999999998,2,5
89084,121.54590300000001,25.155675,1,2
89085,121.545948,25.155369,1,2
89101,121.55088300000001,25.017685,2,5
89173,121.508243,25.040291,3,8
89191,121.54004199999999,25.097269,2,5
89192,121.571177,24.991645000000002,3,8
89280,121.495539,25.028657,2,5
89288,121.51565900000001,25.053846,2,5
89289,121.569154,25.078257,2,5
89321,121.50468400000001,25.047307999999997,3,8
89339,121.583472,25.077196,3,8
89344,121.573297,25.081395,2,5
89361,121.50585500000001,25.116016000000002,4,10
89375,121.508705,25.086248,2,5
89380,121.545268,25.041518,2,5
89400,121.533754,25.025994,2,5
89403,121.516376,25.048945,3,8
89512,121.552654,25.145978,2,5
89520,121.556303,25.003636,2,5
89522,121.51948,25.091238,2,5
89548,121.50266699999999,25.093968,2,5
89565,121.50585500000001,25.027962,2,5
89597,121.62606299999999,25.014885,2,5
89613,121.560456,25.025863,3,8
89635,121.51555400000001,25.039562,3,8
89652,121.551286,25.001172,2,5
89670,121.589825,25.081898000000002,2,5
89682,121.50853300000001,25.050304,3,8
89711,121.500803,25.033082999999998,3,8
89728,121.562577,25.050849,2,5
89744,121.615793,25.071144,2,5
89748,121.614305,25.060006,2,5
89749,121.550087,25.022661,3,8
89772,121.554048,24.999868,2,5
89784,121.522484,25.025660000000002,2,5
89809,121.50124,25.035262,2,5
89843,121.555858,24.985312,2,5
89860,121.502505,25.138291,2,5
89931,121.48671100000001,25.061453,6,18
89941,121.53395800000001,25.09757,2,5
89984,121.546768,24.996326,3,8
90007,121.564481,25.041029,2,5
90017,121.48671100000001,25.061453,2,5
90026,121.583918,25.046839000000002,2,5
90033,121.511132,25.063955,3,8
90034,121.505276,25.033369,2,5
90040,121.57451499999999,25.033476,2,5
90074,121.468879,25.133617,2,5
90076,121.52961100000002,25.028353,2,5
90077,121.51163999999999,25.115278,2,5
90102,121.49839399999999,25.040937,2,5
90106,121.517422,25.117904,2,5
90115,121.54245800000001,25.067486,3,8
90126,121.542006,25.057579,2,5
90127,121.564824,25.061033,2,5
90158,121.579089,25.059898,2,5
90166,121.54446599999999,25.013306,2,5
90168,121.548506,25.029367,2,5
90172,121.51487,25.034319,1,2
90280,121.508051,25.037036999999998,2,5
90347,121.558176,25.0287,2,5
90360,121.49778500000001,25.032737,3,8
90372,121.58941100000001,25.058432,2,5
90391,121.539078,25.116398,2,5
90413,121.523081,25.064844,2,5
90414,121.561334,25.084559,3,8
90426,121.526569,25.052197,3,8
90459,121.53684799999999,25.010873,2,5
90485,121.591811,25.069566000000002,3,8
90536,121.50233,25.134649,2,5
90593,121.49548999999999,25.016460000000002,2,5
90623,121.548116,25.020579,2,5
90631,121.526473,25.088638,3,8
90632,121.539473,25.144019,1,2
90652,121.552628,25.02436,2,5
90695,121.57560600000001,25.050214,2,5
90699,121.54383200000001,25.047541,2,5
90703,121.547579,25.013683,2,5
90728,121.521828,25.057804,2,5
90738,121.555232,24.983155,2,5
90785,121.619391,25.072979999999998,2,5
90808,121.50533,25.085755,1,2
90811,121.574514,25.033478,5,15
90818,121.52245500000001,25.06273,3,8
90821,121.561434,25.030334,6,18
90824,121.503358,25.129031,2,5
90917,121.49919299999999,25.021324,2,5
90918,121.60274799999999,25.061069,2,5
90928,121.512596,25.086248,2,5
90939,121.591457,25.080485,2,5
90975,121.593853,25.050475,2,5
90998,121.554376,25.05815,2,5
91017,121.581025,25.058001,2,5
91023,121.507066,25.03741,3,8
91029,121.514705,25.062889000000002,2,5
91057,121.516934,25.05092,2,5
91065,121.524674,25.050045,2,5
91108,121.55028,25.000145,2,5
91135,121.51866499999998,25.048279,4,10
91160,121.524763,25.043198,2,5
91166,121.60355700000001,25.061166,2,5
91167,121.60276299999998,25.061073,2,5
91172,121.595355,25.056031,2,5
91179,121.55769,25.036566,2,5
91202,121.59361100000001,25.062437,2,5
91216,121.558043,25.052599,2,5
91249,121.54910100000001,25.09945,3,8
91252,121.51556799999999,25.056988,2,5
91292,121.499806,25.121177,2,5
91295,121.581603,25.067905,3,8
91352,121.529848,25.013242,2,5
91362,121.57821100000001,25.066754,2,5
91382,121.511105,25.038897,2,5
91401,121.54645,25.019603,2,5
91406,121.53883799999998,25.00224,2,5
91444,121.511381,25.028006,2,5
91467,121.534002,25.05226,2,5
91470,121.51053,25.080773,2,5
91482,121.504139,25.030053,2,5
91499,121.55751399999998,25.032119,2,5
91531,121.587989,25.057845999999998,2,5
91555,121.491541,25.138426000000003,2,5
91643,121.534815,25.025395,2,5
91650,121.601051,25.055581,2,5
91656,121.60883799999999,25.071956,2,5
91669,121.546067,25.038173,2,5
91679,121.576977,25.046492999999998,2,5
91680,121.61408,25.057741,2,5
91685,121.49533600000001,25.031531,3,8
91686,121.552246,25.023974,2,5
91691,121.544109,25.062142,2,5
91699,121.563694,25.056234,2,5
91704,121.55493999999999,25.000747,2,5
91710,121.532831,25.044434,3,8
91714,121.500588,25.038423,2,5
91793,121.506747,25.119464999999998,2,5
91798,121.522471,25.062901,2,5
91813,121.54050900000001,25.054667000000002,2,5
91819,121.522383,25.065277,3,8
